TradingDate,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Value,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM,ACB,BCM,BID,BVH,CTG,FPT,GAS,GVR,HDB,HPG,KDH,MBB,MSN,MWG,NVL,PDR,PLX,SAB,SHB,SSB,SSI,STB,TCB,TPB,VCB,VHM,VIB,VIC,VJC,VNM
2024-09-25,26200.0,71413.0,41320.0,42357.0,36000.0,133870.0,73800.0,35669.0,22707.0,26200.0,35637.0,22392.0,75500.0,68700.0,11400.0,23150.0,45400.0,55402.0,10550.0,16650.0,27450.0,32700.0,23800.0,15600.0,92800.0,44150.0,19450.0,42600.0,104600.0,69057.0,26200.0,71413.0,41651.0,42602.0,36600.0,133870.0,74000.0,36115.0,22791.0,26400.0,36091.0,22523.0,75800.0,68700.0,11450.0,23200.0,45800.0,55692.0,10600.0,17000.0,27600.0,32700.0,23950.0,15650.0,93000.0,44400.0,19450.0,42900.0,105300.0,69851.0,25800.0,70723.0,40783.0,42260.0,36000.0,132678.0,73500.0,35619.0,22499.0,26050.0,35091.0,22044.0,75100.0,68000.0,11250.0,22650.0,45250.0,55306.0,10450.0,16550.0,26700.0,31850.0,23600.0,15450.0,91200.0,43800.0,18950.0,42400.0,104200.0,69057.0,26000.0,70920.0,41072.0,42455.0,36500.0,133373.0,74000.0,36016.0,22582.0,26100.0,35137.0,22088.0,75100.0,68500.0,11400.0,22800.0,45500.0,55499.0,10500.0,17000.0,26750.0,32000.0,23750.0,15500.0,91500.0,44400.0,19100.0,42750.0,105300.0,69752.0,598772539999.989,32026549999.9999,262611425000.0,10509620000.0,355963209999.994,601385609999.999,49035530000.0001,137280510000.001,198166450000.001,1075839555000.01,211815489999.999,822085094999.978,387595629999.997,372388099999.996,126898164999.999,258864114999.997,59608000000.0,19381689999.9999,204316119999.993,32470830000.0,743533454999.98,920352464999.996,558115955000.019,182704854999.995,240182939999.998,470199370000.008,297087084999.999,158368255000.0,90310959999.9996,315548880000.006,23014300.0,443800.0,5257900.0,242200.0,9797800.0,4479900.0,665000.0,3793400.0,7297900.0,41009200.0,5414400.0,32046100.0,5135300.0,5446300.0,11190700.0,11264200.0,1308800.0,337400.0,19411900.0,1935700.0,27327900.0,28614000.0,23428400.0,11738000.0,2602400.0,10672900.0,15476000.0,3721100.0,863000.0,4520500.0
2024-09-26,26000.0,70920.0,41320.0,42308.0,36400.0,133373.0,74000.0,36065.0,23582.0,26050.0,35773.0,22349.0,76100.0,68300.0,11550.0,22800.0,45600.0,56078.0,10750.0,17000.0,27500.0,32750.0,24100.0,16650.0,92500.0,44400.0,19400.0,42600.0,105100.0,70149.0,26350.0,72398.0,41981.0,42797.0,36450.0,134069.0,74600.0,36561.0,23666.0,26450.0,35909.0,22566.0,76400.0,69500.0,11900.0,23250.0,46000.0,56464.0,10900.0,17050.0,27700.0,33200.0,24400.0,16650.0,93800.0,44600.0,19650.0,43100.0,105100.0,70545.0,26000.0,70822.0,41196.0,42162.0,35450.0,132976.0,73800.0,35768.0,22666.0,26050.0,35273.0,22175.0,75700.0,68300.0,11500.0,22650.0,45300.0,55499.0,10550.0,16650.0,27350.0,32600.0,23650.0,15550.0,92500.0,44100.0,19250.0,42600.0,104200.0,69057.0,26300.0,71413.0,41568.0,42162.0,36000.0,134069.0,73800.0,36164.0,22707.0,26300.0,35909.0,22392.0,75800.0,68800.0,11600.0,23150.0,45600.0,55499.0,10550.0,16650.0,27450.0,32800.0,23800.0,15700.0,92900.0,44200.0,19450.0,42600.0,104700.0,69057.0,475520804999.998,52144620000.0,212636954999.997,9353639999.99999,821578935000.013,378102200000.001,82440630000.0,129489810000.0,525238389999.998,570130309999.987,140364759999.999,680406734999.99,350922609999.998,494583039999.998,176075150000.001,170606579999.998,76241249999.9999,63446410000.0006,418327140000.008,43216560000.0,411619050000.005,853008210000.01,632421139999.99,992092684999.998,169551930000.001,543675949999.996,385029435000.001,118452510000.0,98328570000.0002,281346609999.999,18172200.0,720400.0,4232600.0,215300.0,22830200.0,2815600.0,1109800.0,3546000.0,18888500.0,21745200.0,3581100.0,26475400.0,4617400.0,7182600.0,15058600.0,7435800.0,1671300.0,1091100.0,38977600.0,2563400.0,14945400.0,25838600.0,26218200.0,60820600.0,1816800.0,12259400.0,19828500.0,2768500.0,938400.0,3984100.0
2024-09-27,25900.0,70231.0,41403.0,42308.0,37000.0,133274.0,73500.0,35669.0,23582.0,26050.0,35409.0,22349.0,75900.0,67500.0,11550.0,22800.0,44950.0,56464.0,11000.0,17000.0,27600.0,33600.0,24200.0,16900.0,92500.0,43400.0,19350.0,42500.0,105100.0,70446.0,26400.0,70920.0,42725.0,42504.0,37550.0,133473.0,74300.0,36313.0,23832.0,26300.0,35909.0,22740.0,76400.0,68600.0,11750.0,23200.0,45750.0,56754.0,11250.0,17150.0,27750.0,33650.0,24350.0,17200.0,93600.0,44600.0,19550.0,42900.0,105300.0,70645.0,25900.0,70132.0,41320.0,42211.0,36450.0,132579.0,73500.0,35570.0,23416.0,25900.0,35273.0,22262.0,75200.0,66800.0,11500.0,22600.0,44900.0,55885.0,10850.0,16850.0,27400.0,32800.0,24050.0,16600.0,92500.0,43000.0,19200.0,42450.0,104000.0,70149.0,26000.0,70920.0,41568.0,42357.0,36450.0,133373.0,74200.0,36313.0,23666.0,26150.0,35909.0,22349.0,76300.0,68600.0,11750.0,22900.0,45700.0,56271.0,10850.0,17000.0,27500.0,32900.0,24200.0,17000.0,92500.0,44500.0,19450.0,42900.0,105200.0,70248.0,281737625000.004,33249529999.9999,162451600000.0,10068885000.0,578357760000.005,448848870000.005,39556179999.9999,94552940000.0006,298848060000.001,796538724999.976,105578989999.999,469055425000.006,281988950000.0,885665159999.968,95890585000.0008,204249695000.001,70629839999.9998,46302779999.9999,544059904999.98,27932215000.0,347338765000.002,731476029999.988,406791459999.999,1017000120000.05,99405559999.9995,714811639999.996,334651404999.995,116892874999.999,74057339999.9999,210698720000.0,10807400.0,465700.0,3204000.0,232500.0,15617800.0,3352800.0,536000.0,2615100.0,10545600.0,30540100.0,2701800.0,18136400.0,3725200.0,13131500.0,8269200.0,8919700.0,1565100.0,794200.0,49209100.0,1643800.0,12575200.0,22047200.0,16810100.0,60281900.0,1070900.0,16363400.0,17254200.0,2740700.0,706100.0,2968700.0
2024-09-30,25750.0,69147.0,41072.0,41869.0,36950.0,133572.0,73200.0,35421.0,23499.0,26350.0,35364.0,22349.0,75700.0,68100.0,11050.0,22500.0,44500.0,55789.0,11000.0,17050.0,27900.0,33350.0,24200.0,17200.0,92000.0,42800.0,19300.0,42000.0,105000.0,69553.0,25950.0,70231.0,41485.0,42308.0,37200.0,133572.0,73600.0,35768.0,23666.0,26600.0,35455.0,22436.0,76600.0,68100.0,11150.0,22650.0,45050.0,56754.0,11100.0,17050.0,28150.0,33650.0,24350.0,17450.0,92500.0,43500.0,19450.0,42600.0,105200.0,70446.0,25700.0,68950.0,40989.0,41869.0,36650.0,132082.0,73000.0,35272.0,23124.0,26150.0,35091.0,22131.0,75600.0,66900.0,10750.0,22300.0,44500.0,55692.0,10900.0,16850.0,27250.0,33200.0,23950.0,16850.0,92000.0,42550.0,19200.0,42000.0,104300.0,69553.0,25700.0,70231.0,41403.0,42308.0,36900.0,133274.0,73500.0,35768.0,23666.0,26200.0,35137.0,22131.0,75900.0,67500.0,10750.0,22600.0,45050.0,56754.0,11000.0,17000.0,27500.0,33550.0,24150.0,16900.0,92500.0,43500.0,19350.0,42400.0,105100.0,70446.0,218220609999.999,36762590000.0,109084640000.001,12828750000.0,178528925000.0,404863390000.0,47392080000.0001,65977785000.0,257300865000.0,989417185000.053,116183710000.0,368929624999.999,264178029999.998,400622600000.004,331261979999.994,162428330000.0,48878400000.0,31989960000.0,269578090000.004,26233540000.0,354827474999.999,415026600000.002,519181870000.0,648067404999.997,117809100000.0,391353620000.002,184885484999.998,123460335000.001,66848629999.9999,143869139999.999,8455300.0,521600.0,2190600.0,298700.0,4842500.0,3030500.0,646900.0,1844800.0,9164400.0,37425200.0,2996800.0,14401600.0,3473400.0,5927100.0,30198100.0,7235300.0,1095700.0,551500.0,24494700.0,1546400.0,12749400.0,12432400.0,21491800.0,37862000.0,1276900.0,9129100.0,9580700.0,2924300.0,637900.0,2043500.0
2024-10-01,25750.0,69246.0,41072.0,42406.0,36500.0,134962.0,73000.0,35669.0,23332.0,26750.0,35728.0,22305.0,76600.0,67800.0,11200.0,22450.0,44500.0,55789.0,11050.0,17450.0,27800.0,33500.0,24650.0,17100.0,92000.0,43450.0,19800.0,42300.0,105300.0,69553.0,26150.0,69837.0,41898.0,42455.0,37100.0,135260.0,73700.0,36313.0,23541.0,27000.0,36273.0,22740.0,77400.0,68700.0,11300.0,22950.0,44950.0,55982.0,11200.0,17550.0,28350.0,34400.0,24800.0,17400.0,93400.0,44100.0,20000.0,42750.0,105500.0,70149.0,25750.0,68950.0,41072.0,41722.0,36350.0,133771.0,73000.0,35570.0,23207.0,26650.0,35319.0,22305.0,75800.0,67800.0,11100.0,22450.0,44400.0,55596.0,11000.0,17000.0,27800.0,33400.0,24150.0,16950.0,92000.0,42900.0,19250.0,42050.0,104800.0,69553.0,25750.0,69147.0,41072.0,41820.0,36950.0,133771.0,73300.0,35768.0,23499.0,26800.0,35455.0,22392.0,75800.0,68300.0,11100.0,22600.0,44400.0,55982.0,11050.0,17050.0,28000.0,33400.0,24200.0,17200.0,92300.0,42900.0,19350.0,42050.0,105000.0,69652.0,270360955000.0,30097410000.0001,141368075000.0,31571230000.0,453014724999.999,642311189999.992,75547899999.9997,149501105000.0,277703634999.999,1016637695000.01,197658505000.002,485909720000.001,531409139999.999,681534170000.004,80408395000.0002,182232405000.0,47999375000.0002,32327680000.0001,303232719999.998,34717240000.0,405915199999.998,551154905000.001,999569399999.972,516209190000.01,159985510000.0,489444919999.999,649543374999.981,81349350000.0,83157329999.9996,143465389999.999,10408300.0,428300.0,2817700.0,731900.0,12315100.0,4725900.0,1032300.0,4110800.0,9913000.0,37852700.0,5012900.0,18768300.0,6912000.0,9995700.0,7170200.0,8039900.0,1075700.0,559300.0,27370600.0,2012200.0,14445300.0,16258900.0,40736400.0,30044700.0,1724400.0,11220500.0,33157700.0,1914600.0,791500.0,2040200.0
2024-10-02,25800.0,68458.0,41155.0,42211.0,36000.0,134466.0,72900.0,35817.0,22957.0,26300.0,35091.0,22349.0,76000.0,67400.0,11050.0,21200.0,44950.0,54920.0,10900.0,17550.0,27600.0,33550.0,24900.0,17500.0,92700.0,43400.0,19550.0,42050.0,105000.0,69553.0,26100.0,69246.0,41485.0,42406.0,36450.0,134962.0,74000.0,36263.0,23332.0,26700.0,35682.0,22479.0,76500.0,67900.0,11200.0,22400.0,45200.0,55789.0,11000.0,17600.0,27800.0,33900.0,25150.0,17600.0,92700.0,43450.0,19750.0,42400.0,105300.0,69652.0,25600.0,68458.0,40989.0,42064.0,35950.0,133671.0,72900.0,35570.0,22874.0,26300.0,35091.0,22175.0,76000.0,67000.0,11000.0,21200.0,44600.0,54823.0,10850.0,17200.0,27500.0,33400.0,24350.0,17050.0,91800.0,42850.0,19550.0,42050.0,103800.0,69057.0,25700.0,69246.0,41072.0,42406.0,36150.0,133671.0,73300.0,35570.0,23249.0,26700.0,35409.0,22218.0,76300.0,67500.0,11150.0,22350.0,44800.0,55789.0,11000.0,17300.0,27600.0,33500.0,24550.0,17250.0,92300.0,43050.0,19750.0,42350.0,105100.0,69652.0,261643984999.999,34550319999.9998,91394710000.0006,17379855000.0,407218574999.99,232879529999.997,77188900000.0001,93365915000.0,249706835000.0,563601855000.019,121645509999.999,328362980000.001,178813660000.001,482713559999.991,90716970000.0016,405314229999.992,42968395000.0,36341319999.9998,231965979999.997,30578715000.0,326368320000.005,383279589999.998,700469404999.972,572047364999.992,127016810000.0,343775374999.998,164363015000.001,64390724999.9996,68854590000.0001,149600510000.0,10112400.0,495400.0,1835200.0,402400.0,11271900.0,1719800.0,1053700.0,2572200.0,9025400.0,21285700.0,3126400.0,12817100.0,2345800.0,7157400.0,8191500.0,18600800.0,957100.0,635600.0,21227700.0,1753500.0,11820100.0,11383200.0,28212200.0,33118600.0,1378900.0,7970100.0,8365600.0,1527200.0,659500.0,2139900.0
2024-10-03,25700.0,68064.0,40907.0,41918.0,36200.0,133075.0,72500.0,35223.0,23041.0,26200.0,34000.0,22175.0,76000.0,66300.0,10850.0,20600.0,44400.0,54823.0,10950.0,17800.0,27550.0,33750.0,24350.0,17500.0,92600.0,41600.0,19250.0,41350.0,105500.0,69752.0,26300.0,69246.0,41981.0,42602.0,36750.0,135161.0,73400.0,36115.0,23332.0,26650.0,35137.0,22697.0,77300.0,67400.0,11100.0,21350.0,44900.0,55692.0,11300.0,18000.0,27950.0,34200.0,25200.0,18100.0,93900.0,43250.0,19950.0,42450.0,106100.0,69950.0,25700.0,66980.0,40907.0,41820.0,35900.0,133075.0,72500.0,34827.0,22916.0,26100.0,33773.0,22088.0,76000.0,65800.0,10800.0,20500.0,44250.0,54823.0,10850.0,17500.0,27350.0,33550.0,24350.0,17350.0,92400.0,41600.0,19250.0,41350.0,104600.0,69355.0,25950.0,68162.0,41155.0,42308.0,36000.0,134466.0,73400.0,35867.0,22999.0,26450.0,35091.0,22305.0,76000.0,67400.0,11000.0,21200.0,44700.0,55209.0,10900.0,17500.0,27600.0,33550.0,24950.0,17600.0,92600.0,43000.0,19600.0,42100.0,105000.0,69652.0,384785705000.002,37449700000.0001,175305550000.0,17896605000.0,330414634999.999,311077849999.998,57746450000.0,123621294999.999,259630630000.0,706707635000.007,254288500000.0,540533005000.0,549792660000.004,983652480000.021,158997964999.996,375911985000.004,58069000000.0001,34689260000.0,512252234999.984,46905734999.9999,354505325000.0,647031669999.997,737832869999.987,916186495000.033,158158060000.0,1134785189999.99,495224865000.002,144569164999.999,83670850000.0,207057559999.999,14798400.0,541800.0,3503800.0,414200.0,9111600.0,2300800.0,793300.0,3456300.0,9384500.0,26798500.0,6723900.0,20995600.0,7165200.0,14743000.0,14555000.0,18046600.0,1303600.0,606400.0,46181500.0,2634500.0,12830600.0,19074200.0,29754600.0,51532500.0,1699200.0,26887200.0,25247700.0,3460400.0,793800.0,2948000.0
2024-10-04,25400.0,66882.0,40659.0,41869.0,35600.0,133175.0,73300.0,34579.0,22749.0,26200.0,34046.0,21827.0,75600.0,66400.0,10850.0,20800.0,45100.0,54630.0,10850.0,17500.0,27300.0,33100.0,24050.0,17250.0,92300.0,41500.0,19250.0,41000.0,105300.0,67966.0,25750.0,68458.0,40989.0,42064.0,36150.0,133870.0,73700.0,35421.0,23082.0,26500.0,34273.0,22175.0,76400.0,66800.0,11000.0,21150.0,45500.0,55016.0,11000.0,17800.0,27800.0,33800.0,24450.0,17700.0,92800.0,41950.0,19400.0,41350.0,105700.0,69950.0,25400.0,66783.0,40618.0,41771.0,35600.0,132579.0,72500.0,34579.0,22749.0,26100.0,33864.0,21827.0,75500.0,66200.0,10850.0,20750.0,44450.0,54630.0,10850.0,17450.0,27300.0,33100.0,24050.0,17200.0,92300.0,41150.0,19150.0,40900.0,104800.0,67866.0,25700.0,68458.0,40907.0,41918.0,36150.0,133373.0,72800.0,35421.0,23082.0,26200.0,34000.0,22175.0,76000.0,66500.0,10850.0,20950.0,44500.0,54823.0,10950.0,17800.0,27550.0,33700.0,24350.0,17700.0,92500.0,41550.0,19250.0,41350.0,105600.0,69950.0,221426169999.996,35234560000.0,106701494999.999,9086810000.00001,306158284999.999,196794569999.999,63428389999.9999,81060384999.9997,238858079999.999,461446990000.011,69933240000.0002,470172935000.002,242090769999.999,350137200000.005,58287064999.9998,132412230000.001,115341970000.0,21637500000.0,177935514999.998,37063485000.0,233929830000.0,479060600000.001,518485854999.994,357193949999.991,79564669999.9998,281639179999.999,199389619999.999,88281555000.0004,77781560000.0001,424391460000.004,8664100.0,516400.0,2164800.0,212100.0,8545600.0,1468400.0,867900.0,2301700.0,8692200.0,17555300.0,1866200.0,18601300.0,3189400.0,5272300.0,5339800.0,6320000.0,2562100.0,381200.0,16306500.0,2103800.0,8506100.0,14347400.0,21424400.0,20462400.0,859700.0,6764300.0,10344200.0,2144700.0,738600.0,6134000.0
2024-10-07,25450.0,67374.0,40535.0,41966.0,35800.0,133175.0,72900.0,34480.0,22374.0,26400.0,34319.0,21914.0,74800.0,66300.0,10800.0,21050.0,44950.0,54727.0,10850.0,17100.0,27600.0,33800.0,24150.0,17500.0,92000.0,41200.0,19200.0,40850.0,105000.0,66577.0,25700.0,67473.0,40907.0,42162.0,35950.0,133969.0,73700.0,34876.0,22749.0,26500.0,34319.0,22088.0,76300.0,67100.0,11000.0,21100.0,45400.0,55113.0,11000.0,17500.0,27600.0,34150.0,24350.0,17600.0,92500.0,41800.0,19450.0,41550.0,105500.0,68759.0,25350.0,66488.0,40494.0,41869.0,35500.0,132678.0,72600.0,34232.0,22249.0,26200.0,33819.0,21740.0,74500.0,65900.0,10750.0,20600.0,44750.0,54534.0,10750.0,17100.0,27250.0,33350.0,24000.0,17250.0,91800.0,40900.0,19200.0,40850.0,104000.0,66577.0,25500.0,66980.0,40907.0,41918.0,35900.0,133274.0,73500.0,34678.0,22749.0,26400.0,34046.0,22001.0,76000.0,66700.0,10900.0,21050.0,45400.0,54630.0,10900.0,17450.0,27500.0,33400.0,24250.0,17450.0,92300.0,41650.0,19400.0,41100.0,105300.0,68164.0,172408900000.0,19684350000.0001,73533680000.0003,10156730000.0,189182289999.999,178342889999.999,42371549999.9998,54119235000.0001,254734035000.0,328618845000.003,78650615000.0001,256967590000.001,309842049999.999,367835729999.996,58004850000.0007,95632330000.0002,35811780000.0001,23556280000.0,166963459999.999,28376040000.0,264443379999.999,497675455000.003,310096420000.0,290931089999.998,56237309999.9999,298285409999.999,128535540000.0,67861980000.0002,69377190000.0002,405482119999.993,6769700.0,289500.0,1492500.0,236300.0,5298700.0,1330500.0,580700.0,1552900.0,9450800.0,12466400.0,2097800.0,10186200.0,4123200.0,5548200.0,5353200.0,4588600.0,795900.0,414800.0,15377900.0,1635800.0,9644300.0,14756600.0,12843900.0,16722300.0,610700.0,7224100.0,6663900.0,1652400.0,661400.0,5986300.0
2024-10-08,25500.0,67670.0,40411.0,41966.0,35750.0,132877.0,72600.0,34728.0,22666.0,26950.0,34091.0,21914.0,75200.0,65200.0,10700.0,21050.0,44650.0,54341.0,10750.0,17100.0,27400.0,33700.0,24400.0,17550.0,91500.0,41600.0,19200.0,40900.0,104800.0,67668.0,25650.0,67670.0,40783.0,42113.0,36150.0,134168.0,73400.0,35025.0,22916.0,27100.0,34409.0,22175.0,75400.0,66700.0,10900.0,21150.0,45450.0,54920.0,10900.0,17200.0,27900.0,34200.0,24600.0,18100.0,92000.0,41600.0,19500.0,41050.0,105200.0,67668.0,25350.0,66882.0,40328.0,41869.0,35550.0,132678.0,72600.0,34480.0,22207.0,26350.0,33819.0,21827.0,74600.0,65000.0,10500.0,20650.0,44650.0,54148.0,10700.0,16950.0,27350.0,33550.0,24200.0,17550.0,91000.0,40700.0,19200.0,40600.0,104000.0,66676.0,25500.0,67374.0,40535.0,42015.0,35800.0,133175.0,73400.0,34480.0,22416.0,26400.0,34000.0,21914.0,75000.0,66700.0,10800.0,20950.0,45100.0,54727.0,10800.0,17100.0,27750.0,33850.0,24200.0,17700.0,92000.0,41450.0,19250.0,41050.0,105000.0,66676.0,166393734999.997,12623950000.0,93087434999.9998,7655400000.0,238029335000.002,282819570000.001,46529239999.9999,48350850000.0,272418365000.002,1020608039999.96,68016765000.0,302592020000.0,207732090000.001,721931640000.014,83425265000.0006,117582960000.0,76702295000.0,29037340000.0,220265505000.0,38651614999.9999,339845604999.998,470467584999.995,396726930000.008,569548820000.021,102767030000.0,352381600000.002,199364014999.999,108176235000.0,80927120000.0001,195609679999.999,6522700.0,184600.0,1900100.0,178300.0,6638700.0,2108600.0,637900.0,1379100.0,10072500.0,38169900.0,1813100.0,11968400.0,2771300.0,11008100.0,7816400.0,5618900.0,1700400.0,514800.0,20413100.0,2261400.0,12340400.0,13909400.0,16248500.0,32029800.0,1123100.0,8581400.0,10322100.0,2648700.0,774500.0,2887600.0
2024-10-09,26250.0,67374.0,40865.0,42260.0,36100.0,134466.0,72700.0,35322.0,22499.0,27500.0,34273.0,22262.0,77000.0,64200.0,10750.0,21150.0,44400.0,54437.0,10800.0,17500.0,27300.0,34150.0,24650.0,17600.0,91000.0,42500.0,19200.0,41600.0,105600.0,67271.0,26250.0,68162.0,40989.0,42260.0,36600.0,134863.0,72900.0,35322.0,22707.0,27500.0,34364.0,22305.0,77100.0,65300.0,10850.0,21450.0,44750.0,54630.0,10850.0,18000.0,27600.0,34300.0,24750.0,17700.0,91800.0,42550.0,19350.0,41600.0,105900.0,68065.0,25550.0,67079.0,40328.0,41869.0,35700.0,133373.0,72300.0,34926.0,22416.0,27050.0,34091.0,21957.0,75100.0,63600.0,10700.0,21050.0,44350.0,53955.0,10750.0,16950.0,27100.0,33600.0,24300.0,17400.0,90900.0,41600.0,19150.0,41000.0,104100.0,67271.0,25600.0,67670.0,40659.0,42015.0,35800.0,133373.0,72600.0,34926.0,22707.0,27150.0,34364.0,22001.0,75300.0,65000.0,10700.0,21150.0,44600.0,54437.0,10750.0,17100.0,27350.0,33700.0,24400.0,17600.0,91300.0,41650.0,19250.0,41050.0,104800.0,67767.0,520568424999.983,20796900000.0,107831090000.0,13533405000.0,330706939999.998,354277239999.995,39690130000.0001,65272060000.0002,299835490000.004,1137385369999.93,43734124999.9998,365401439999.994,638929380000.001,1338913410000.02,37714210000.0002,97053435000.0,80798105000.0001,34513419999.9999,120140525000.001,38185725000.0001,470424489999.999,600957069999.996,531905590000.016,265033390000.0,198275589999.999,284617560000.0,238223855000.0,50025809999.9999,93306210000.0001,240002199999.998,20003200.0,303300.0,2190900.0,314600.0,9143500.0,2619900.0,547200.0,1840800.0,11084500.0,41613700.0,1162000.0,14336900.0,8346300.0,20847000.0,3498900.0,4562500.0,1817600.0,613900.0,11119000.0,2214700.0,17220400.0,17686600.0,21677200.0,15086300.0,2175700.0,6742900.0,12384900.0,1210800.0,890700.0,3527900.0
2024-10-10,26200.0,67276.0,41113.0,42895.0,36150.0,140722.0,73300.0,35322.0,22874.0,27250.0,34091.0,22175.0,80000.0,65000.0,10800.0,20800.0,44500.0,55692.0,10750.0,17500.0,27550.0,33600.0,24550.0,17450.0,91900.0,42150.0,19100.0,41400.0,106000.0,67172.0,26500.0,67768.0,41279.0,42944.0,36650.0,141020.0,73600.0,35817.0,22957.0,27700.0,34409.0,22566.0,80500.0,65400.0,10900.0,21400.0,45200.0,55885.0,10950.0,17800.0,27800.0,34800.0,25000.0,18050.0,93000.0,42900.0,19450.0,41650.0,106000.0,68263.0,26050.0,67276.0,40824.0,42260.0,36050.0,134863.0,72500.0,35322.0,22582.0,27250.0,34091.0,22175.0,77900.0,64100.0,10750.0,20550.0,44350.0,54534.0,10750.0,17500.0,27350.0,33600.0,24550.0,17400.0,91200.0,42150.0,19100.0,41300.0,104600.0,67172.0,26400.0,67374.0,41279.0,42260.0,36450.0,134863.0,73200.0,35471.0,22582.0,27600.0,34319.0,22349.0,78000.0,64500.0,10800.0,21300.0,44600.0,54630.0,10900.0,17600.0,27500.0,34500.0,24900.0,17800.0,92300.0,42700.0,19300.0,41600.0,105600.0,67767.0,238352134999.996,16696960000.0,131608625000.001,39426309999.9999,225996949999.999,1392002700000.0,76545679999.9996,88305250000.0003,290783054999.999,653486039999.965,52914794999.9998,317330325000.0,1578044169999.94,561532289999.996,44556905000.0003,151303094999.999,33435850000.0,39291830000.0,139453340000.001,37633990000.0,410958690000.008,708486650000.008,452743149999.996,613110399999.998,122142110000.0,230888355000.001,337936589999.999,60985114999.9999,213216919999.999,179020330000.0,9079400.0,243800.0,2650400.0,901300.0,6226000.0,9952200.0,1046200.0,2462700.0,10627400.0,23823900.0,1405000.0,12327300.0,19870800.0,8668600.0,4117700.0,7233400.0,748900.0,685400.0,12852800.0,2135500.0,14886300.0,20748300.0,18247800.0,34471200.0,1325200.0,5446300.0,17525800.0,1471200.0,2029000.0,2622600.0
